Day,Date,Last Price,Volume,SMAVG(15)
Tu,7/1/08,1284.91,1.468B,1.262B
Mo,6/30/08,1280,1.355B,1.242B
,,,,
Fr,6/27/08,1278.38,1.55B,1.232B
Th,6/26/08,1283.15,1.359B,1.219B
We,6/25/08,1321.97,1.203B,1.202B
Tu,6/24/08,1314.29,1.215B,1.198B
Mo,6/23/08,1318,950.052M,1.195B
,,,,
Fr,6/20/08,1317.93,1.793B,1.198B
Th,6/19/08,1342.83,1.154B,1.153B
We,6/18/08,1337.81,1.152B,1.143B
Tu,6/17/08,1350.93,932.276M,1.133B
Mo,6/16/08,1360.14,1.041B,1.134B
,,,,
Fr,6/13/08,1360.03,1.241B,1.129B
Th,6/12/08,1339.87,1.318B,1.113B
We,6/11/08,1335.49,1.205B,1.105B
Tu,6/10/08,1358.44,1.155B,1.097B
Mo,6/9/08,1361.76,1.207B,1.087B
,,,,
Fr,6/6/08,1360.68,1.367B,1.089B
Th,6/5/08,1404.05,1.091B,1.071B
We,6/4/08,1377.2,1.147B,1.069B
Tu,6/3/08,1377.65,1.166B,1.065B
Mo,6/2/08,1385.67,996.712M,1.047B
,,,,
Fr,5/30/08,1400.38,1.115B,1.04B
Th,5/29/08,1398.26,1.004B,1.034B
We,5/28/08,1390.84,1.007B,1.045B
Tu,5/27/08,1385.35,955.438M,1.058B
,,,,
Fr,5/23/08,1375.93,955.947M,1.074B
Th,5/22/08,1394.35,1.007B,1.087B
We,5/21/08,1390.71,1.187B,1.103B
Tu,5/20/08,1413.4,1.093B,1.107B
Mo,5/19/08,1426.63,1.01B,1.103B
,,,,
Fr,5/16/08,1425.35,1.228B,1.103B
Th,5/15/08,1423.57,1.096B,1.096B
We,5/14/08,1408.66,1.068B,1.109B
Tu,5/13/08,1403.04,1.092B,1.119B
Mo,5/12/08,1403.58,887.299M,1.119B
,,,,
Fr,5/9/08,1388.28,888.157M,1.124B
Th,5/8/08,1397.68,1.036B,1.155B
We,5/7/08,1392.57,1.159B,1.155B
Tu,5/6/08,1418.26,1.206B,1.16B
Mo,5/5/08,1407.49,1.197B,1.147B
,,,,
Fr,5/2/08,1413.9,1.147B,1.132B
Th,5/1/08,1409.34,1.251B,1.131B
We,4/30/08,1385.59,1.247B,1.125B
Tu,4/29/08,1390.94,1.034B,1.111B
Mo,4/28/08,1396.37,1.01B,1.11B
,,,,
Fr,4/25/08,1397.84,1.128B,1.113B
Th,4/24/08,1388.82,1.287B,1.107B
We,4/23/08,1379.93,1.209B,1.089B
Tu,4/22/08,1375.94,1.094B,1.089B
Mo,4/21/08,1388.17,967.742M,1.111B
,,,,
Fr,4/18/08,1390.33,1.354B,1.132B
Th,4/17/08,1365.56,1.028B,1.118B
We,4/16/08,1364.71,1.233B,1.132B
Tu,4/15/08,1334.43,1.025B,1.13B
Mo,4/14/08,1328.32,962.858M,1.143B
,,,,
Fr,4/11/08,1332.83,1.128B,1.165B
Th,4/10/08,1360.55,1.161B,1.235B
We,4/9/08,1354.49,1.048B,1.264B
Tu,4/8/08,1365.54,1.017B,1.31B
Mo,4/7/08,1372.54,1.048B,1.361B
,,,,
Fr,4/4/08,1370.4,1.035B,1.407B
Th,4/3/08,1369.31,1.028B,1.448B
We,4/2/08,1367.53,1.2B,1.468B
Tu,4/1/08,1370.18,1.427B,1.501B
Mo,3/31/08,1322.7,1.285B,1.497B
,,,,
Fr,3/28/08,1315.22,1.147B,1.512B
Th,3/27/08,1325.76,1.232B,1.528B
We,3/26/08,1341.13,1.213B,1.542B
Tu,3/25/08,1352.99,1.219B,1.568B
Mo,3/24/08,1349.88,1.294B,1.573B
,,,,
Th,3/20/08,1329.51,2.165B,1.593B
We,3/19/08,1298.42,1.6B,1.531B
Tu,3/18/08,1330.74,1.737B,1.507B
Mo,3/17/08,1276.6,1.785B,1.48B
,,,,
Fr,3/14/08,1288.14,1.745B,1.45B
Th,3/13/08,1315.48,1.651B,1.419B
We,3/12/08,1308.77,1.324B,1.392B
Tu,3/11/08,1320.65,1.686B,1.389B
Mo,3/10/08,1273.37,1.376B,1.356B
,,,,
Fr,3/7/08,1293.37,1.503B,1.353B
Th,3/6/08,1304.34,1.389B,1.334B
We,3/5/08,1333.7,1.44B,1.326B
Tu,3/4/08,1326.75,1.603B,1.317B
Mo,3/3/08,1331.34,1.304B,1.296B
,,,,
Fr,2/29/08,1330.63,1.592B,1.298B
Th,2/28/08,1367.68,1.235B,1.304B
We,2/27/08,1380.02,1.244B,1.321B
Tu,2/26/08,1381.29,1.324B,1.341B
Mo,2/25/08,1371.8,1.332B,1.34B
,,,,
Fr,2/22/08,1353.11,1.279B,1.388B
Th,2/21/08,1342.53,1.254B,1.434B
We,2/20/08,1360.03,1.272B,1.462B
Tu,2/19/08,1348.78,1.198B,1.471B
,,,,
Fr,2/15/08,1349.99,1.33B,1.483B
Th,2/14/08,1348.86,1.221B,1.511B
We,2/13/08,1367.21,1.256B,1.56B
Tu,2/12/08,1348.86,1.315B,1.647B
Mo,2/11/08,1339.13,1.277B,1.716B
,,,,
Fr,2/8/08,1331.29,1.345B,1.78B
Th,2/7/08,1336.91,1.684B,1.821B
We,2/6/08,1326.45,1.475B,1.842B
Tu,2/5/08,1336.64,1.552B,1.851B
Mo,2/4/08,1380.82,1.306B,1.831B
,,,,
Fr,2/1/08,1395.42,2.051B,1.85B
Th,1/31/08,1378.55,1.969B,1.832B
We,1/30/08,1355.81,1.679B,1.821B
Tu,1/29/08,1362.3,1.399B,1.82B
Mo,1/28/08,1353.97,1.377B,1.827B
,,,,
Fr,1/25/08,1330.61,1.757B,1.833B
Th,1/24/08,1352.07,1.951B,1.789B
We,1/23/08,1338.6,2.559B,1.742B
Tu,1/22/08,1310.5,2.357B,1.628B
,,,,
Fr,1/18/08,1325.19,2.246B,1.523B
Th,1/17/08,1333.25,1.947B,1.423B
We,1/16/08,1373.2,2.001B,1.335B
Tu,1/15/08,1380.95,1.612B,1.23B
Mo,1/14/08,1416.25,1.26B,1.252B
,,,,
Fr,1/11/08,1401.02,1.585B,1.241B
Th,1/10/08,1420.33,1.788B,1.211B
We,1/9/08,1409.13,1.805B,1.173B
Tu,1/8/08,1390.19,1.656B,1.132B
Mo,1/7/08,1416.18,1.508B,1.097B
,,,,
Fr,1/4/08,1411.63,1.466B,1.081B
Th,1/3/08,1447.16,1.093B,1.084B
We,1/2/08,1447.16,1.249B,1.101B
Mo,12/31/07,1468.36,849.331M,1.083B
,,,,
Fr,12/28/07,1478.49,779.03M,1.091B
Th,12/27/07,1476.37,749.984M,1.112B
We,12/26/07,1497.66,621.716M,1.147B
Mo,12/24/07,1496.45,431.044M,1.178B
,,,,
Fr,12/21/07,1484.46,1.937B,1.223B
Th,12/20/07,1460.12,1.101B,1.203B
We,12/19/07,1453,1.126B,1.207B
Tu,12/18/07,1454.98,1.216B,1.232B
Mo,12/17/07,1445.9,1.2B,1.246B
,,,,
Fr,12/14/07,1467.95,1.126B,1.252B
Th,12/13/07,1488.41,1.263B,1.215B
We,12/12/07,1486.59,1.514B,1.223B
Tu,12/11/07,1477.65,1.354B,1.229B
Mo,12/10/07,1515.96,977.981M,1.233B
,,,,
Fr,12/7/07,1504.66,961.843M,1.273B
Th,12/6/07,1507.34,1.099B,1.295B
We,12/5/07,1485.01,1.276B,1.315B
Tu,12/4/07,1462.79,1.086B,1.33B
Mo,12/3/07,1472.42,1.11B,1.359B
,,,,
Fr,11/30/07,1481.14,1.633B,1.394B
Th,11/29/07,1469.72,1.165B,1.415B
We,11/28/07,1469.02,1.493B,1.433B
Tu,11/27/07,1428.23,1.434B,1.421B
Mo,11/26/07,1407.22,1.289B,1.41B
,,,,
Fr,11/23/07,1440.7,575.388M,1.418B
We,11/21/07,1416.77,1.372B,1.474B
Tu,11/20/07,1439.7,1.615B,1.471B
Mo,11/19/07,1433.27,1.409B,1.431B
,,,,
Fr,11/16/07,1458.74,1.585B,1.409B
Th,11/15/07,1451.15,1.284B,1.39B
We,11/14/07,1470.58,1.406B,1.403B
Tu,11/13/07,1481.05,1.492B,1.405B
Mo,11/12/07,1439.18,1.522B,1.382B
,,,,
Fr,11/9/07,1453.7,1.641B,1.358B
Th,11/8/07,1474.77,1.939B,1.357B
We,11/7/07,1475.62,1.446B,1.302B
Tu,11/6/07,1520.27,1.308B,1.293B
Mo,11/5/07,1502.17,1.262B,1.283B
,,,,
Fr,11/2/07,1509.65,1.408B,1.272B
Th,11/1/07,1508.44,1.427B,1.24B
We,10/31/07,1549.38,1.326B,1.229B
Tu,10/30/07,1531.02,1.014B,1.202B
Mo,10/29/07,1540.98,1.072B,1.201B
,,,,
Fr,10/26/07,1535.28,1.305B,1.177B
Th,10/25/07,1514.4,1.474B,1.157B
We,10/24/07,1515.88,1.435B,1.116B
Tu,10/23/07,1519.59,1.155B,1.088B
Mo,10/22/07,1506.33,1.152B,1.076B
,,,,
Fr,10/19/07,1500.63,1.636B,1.075B
Th,10/18/07,1540.08,1.105B,1.036B
We,10/17/07,1541.24,1.322B,1.024B
Tu,10/16/07,1538.53,1.156B,1.011B
Mo,10/15/07,1548.71,1.091B,1.011B
,,,,
Fr,10/12/07,1561.8,924.117M,1.017B
Th,10/11/07,1554.41,1.267B,1.084B
We,10/10/07,1562.47,921.197M,1.072B
Tu,10/9/07,1565.15,993.738M,1.105B
Mo,10/8/07,1552.58,719.992M,1.133B
,,,,
Fr,10/5/07,1557.59,1.007B,1.147B
Th,10/4/07,1542.84,855.706M,1.149B
We,10/3/07,1539.59,1.01B,1.164B
Tu,10/2/07,1546.63,982.413M,1.171B
Mo,10/1/07,1547.04,1.13B,1.18B
,,,,
Fr,9/28/07,1526.75,1.05B,1.18B
Th,9/27/07,1531.38,936.766M,1.194B
We,9/26/07,1525.42,1.128B,1.204B
Tu,9/25/07,1517.21,1.149B,1.209B
Mo,9/24/07,1517.73,1.181B,1.214B
,,,,
Fr,9/21/07,1525.75,1.934B,1.215B
Th,9/20/07,1518.75,1.081B,1.16B
We,9/19/07,1529.03,1.411B,1.165B
Tu,9/18/07,1519.78,1.422B,1.151B
Mo,9/17/07,1476.65,921.058M,1.116B
,,,,
Fr,9/14/07,1484.25,1.045B,1.12B
Th,9/13/07,1483.95,1.078B,1.126B
We,9/12/07,1471.56,1.123B,1.133B
Tu,9/11/07,1471.49,1.111B,1.134B
Mo,9/10/07,1451.7,1.135B,1.143B
,,,,
Fr,9/7/07,1453.55,1.257B,1.205B
Th,9/6/07,1478.55,1.082B,1.283B
We,9/5/07,1472.29,1.203B,1.318B
Tu,9/4/07,1489.42,1.224B,1.334B
,,,,
Fr,8/31/07,1473.99,1.191B,1.344B
Th,8/30/07,1457.64,1.11B,1.396B
We,8/29/07,1463.76,1.166B,1.463B
Tu,8/28/07,1432.36,1.199B,1.516B
Mo,8/27/07,1466.79,888.001M,1.555B
,,,,
Fr,8/24/07,1479.37,983.384M,1.616B
Th,8/23/07,1462.5,1.134B,1.666B
We,8/22/07,1464.07,1.185B,1.694B
Tu,8/21/07,1447.12,1.146B,1.747B
Mo,8/20/07,1445.55,1.236B,1.791B
,,,,
Fr,8/17/07,1445.94,2.075B,1.819B
Th,8/16/07,1411.27,2.416B,1.804B
We,8/15/07,1406.7,1.607B,1.795B
Tu,8/14/07,1426.54,1.452B,1.797B
Mo,8/13/07,1452.92,1.368B,1.811B
,,,,
Fr,8/10/07,1453.64,1.97B,1.804B
Th,8/9/07,1453.09,2.126B,1.791B
We,8/8/07,1497.49,1.957B,1.74B
Tu,8/7/07,1476.71,1.781B,1.712B
Mo,8/6/07,1467.67,1.806B,1.68B
,,,,
Fr,8/3/07,1433.06,1.731B,1.633B
Th,8/2/07,1472.2,1.553B,1.59B
We,8/1/07,1465.81,1.977B,1.584B
Tu,7/31/07,1455.27,1.815B,1.537B
Mo,7/30/07,1473.91,1.652B,1.512B
,,,,
Fr,7/27/07,1458.95,1.854B,1.477B
Th,7/26/07,1482.66,2.284B,1.421B
We,7/25/07,1518.09,1.635B,1.346B
Tu,7/24/07,1511.04,1.662B,1.278B
Mo,7/23/07,1541.57,1.261B,1.241B
,,,,
Fr,7/20/07,1534.1,1.766B,1.251B
Th,7/19/07,1553.08,1.367B,1.216B
We,7/18/07,1546.17,1.537B,1.219B
Tu,7/17/07,1549.37,1.303B,1.21B
Mo,7/16/07,1549.52,1.091B,1.215B
,,,,
Fr,7/13/07,1552.5,1.1B,1.272B
Th,7/12/07,1547.7,1.462B,1.289B
We,7/11/07,1518.76,1.26B,1.283B
Tu,7/10/07,1510.12,1.44B,1.28B
Mo,7/9/07,1531.85,1.135B,1.252B
,,,,
Fr,7/6/07,1530.44,1.005B,1.297B
Th,7/5/07,1525.4,1.159B,1.309B
Tu,7/3/07,1524.87,620.88M,1.322B
Mo,7/2/07,1519.43,1.1B,1.369B
,,,,
Fr,6/29/07,1503.35,1.423B,1.368B
Th,6/28/07,1505.71,1.24B,1.361B
We,6/27/07,1506.34,1.408B,1.387B
Tu,6/26/07,1492.89,1.397B,1.379B
Mo,6/25/07,1497.74,1.391B,1.377B
,,,,
Fr,6/22/07,1502.56,1.94B,1.36B
Th,6/21/07,1522.19,1.357B,1.308B
We,6/20/07,1512.84,1.362B,1.317B
Tu,6/19/07,1533.7,1.216B,1.311B
Mo,6/18/07,1531.05,1.029B,1.308B
,,,,
Fr,6/15/07,1532.91,1.799B,1.305B
Th,6/14/07,1522.97,1.192B,1.283B
We,6/13/07,1515.67,1.35B,1.289B
Tu,6/12/07,1493,1.329B,1.274B
Mo,6/11/07,1509.12,1.083B,1.269B
,,,,
Fr,6/8/07,1507.67,1.328B,1.291B
Th,6/7/07,1490.72,1.622B,1.281B
We,6/6/07,1517.38,1.291B,1.258B
Tu,6/5/07,1530.95,1.365B,1.264B
Mo,6/4/07,1539.18,1.134B,1.25B
,,,,
Fr,6/1/07,1536.34,1.166B,1.25B
Th,5/31/07,1530.62,1.481B,1.256B
We,5/30/07,1530.23,1.277B,1.244B
Tu,5/29/07,1518.11,1.17B,1.239B
,,,,
Fr,5/25/07,1515.73,984.465M,1.23B
Th,5/24/07,1507.51,1.478B,1.26B
We,5/23/07,1522.28,1.271B,1.246B
Tu,5/22/07,1524.12,1.137B,1.247B
Mo,5/21/07,1525.1,1.245B,1.27B
,,,,
Fr,5/18/07,1522.75,1.408B,1.277B
Th,5/17/07,1512.75,1.191B,1.268B
We,5/16/07,1514.14,1.272B,1.288B
Tu,5/15/07,1501.19,1.376B,1.307B
Mo,5/14/07,1503.15,1.163B,1.312B
,,,,
Fr,5/11/07,1505.85,1.125B,1.316B
Th,5/10/07,1491.47,1.268B,1.361B
We,5/9/07,1512.58,1.302B,1.371B
Tu,5/8/07,1507.72,1.199B,1.382B
Mo,5/7/07,1509.48,1.032B,1.39B
,,,,
Fr,5/4/07,1505.62,1.426B,1.405B
Th,5/3/07,1502.39,1.274B,1.391B
We,5/2/07,1495.92,1.293B,1.386B
Tu,5/1/07,1486.3,1.468B,1.385B
Mo,4/30/07,1482.37,1.357B,1.359B
,,,,
Fr,4/27/07,1494.07,1.28B,1.338B
Th,4/26/07,1494.25,1.478B,1.318B
We,4/25/07,1495.42,1.569B,1.293B
Tu,4/24/07,1480.41,1.438B,1.271B
Mo,4/23/07,1480.93,1.234B,1.258B
,,,,
Fr,4/20/07,1484.35,1.792B,1.261B
Th,4/19/07,1470.73,1.417B,1.225B
We,4/18/07,1472.5,1.463B,1.217B
Tu,4/17/07,1471.48,1.328B,1.197B
Mo,4/16/07,1468.47,1.249B,1.188B
,,,,
Fr,4/13/07,1452.85,1.222B,1.18B
Th,4/12/07,1447.8,1.208B,1.185B
We,4/11/07,1438.87,1.276B,1.199B
Tu,4/10/07,1448.39,1.078B,1.195B
Mo,4/9/07,1444.61,1.03B,1.196B
,,,,
Th,4/5/07,1443.76,986.008M,1.247B
We,4/4/07,1439.37,1.105B,1.262B
Tu,4/3/07,1437.77,1.241B,1.303B
Mo,4/2/07,1424.55,1.244B,1.328B
,,,,
Fr,3/30/07,1420.86,1.283B,1.329B
Th,3/29/07,1422.53,1.247B,1.323B
We,3/28/07,1417.23,1.291B,1.326B
Tu,3/27/07,1428.61,1.159B,1.329B
Mo,3/26/07,1437.5,1.198B,1.349B
,,,,
Fr,3/23/07,1436.11,1.129B,1.367B
Th,3/22/07,1434.54,1.301B,1.394B
We,3/21/07,1435.04,1.414B,1.43B
Tu,3/20/07,1410.94,1.21B,1.459B
Mo,3/19/07,1402.06,1.095B,1.508B
,,,,
Fr,3/16/07,1386.95,1.803B,1.518B
Th,3/15/07,1392.28,1.211B,1.474B
We,3/14/07,1387.17,1.719B,1.47B
Tu,3/13/07,1377.95,1.62B,1.43B
Mo,3/12/07,1406.6,1.253B,1.392B
,,,,
Fr,3/9/07,1402.85,1.195B,1.388B
Th,3/8/07,1401.89,1.298B,1.38B
We,3/7/07,1391.97,1.337B,1.372B
Tu,3/6/07,1395.41,1.457B,1.356B
Mo,3/5/07,1374.12,1.469B,1.324B
,,,,
Fr,3/2/07,1387.17,1.532B,1.309B
Th,3/1/07,1403.17,1.845B,1.287B
We,2/28/07,1406.82,1.839B,1.243B
Tu,2/27/07,1399.04,1.945B,1.2B
Mo,2/26/07,1449.37,1.242B,1.143B
,,,,
Fr,2/23/07,1451.19,1.151B,1.136B
Th,2/22/07,1456.38,1.148B,1.152B
We,2/21/07,1457.63,1.12B,1.169B
Tu,2/20/07,1459.68,1.05B,1.176B
,,,,
Fr,2/16/07,1455.54,1.193B,1.189B
Th,2/15/07,1456.81,1.068B,1.193B
We,2/14/07,1455.3,1.181B,1.219B
Tu,2/13/07,1444.26,1.099B,1.231B
Mo,2/12/07,1433.37,978.611M,1.246B
,,,,
Fr,2/9/07,1438.06,1.248B,1.265B
Th,2/8/07,1448.31,1.193B,1.277B
We,2/7/07,1450.02,1.195B,1.29B
Tu,2/6/07,1448,1.186B,1.301B
Mo,2/5/07,1446.99,1.097B,1.308B
,,,,
Fr,2/2/07,1448.39,1.136B,1.322B
Th,2/1/07,1445.94,1.387B,1.339B
We,1/31/07,1438.24,1.402B,1.336B
Tu,1/30/07,1428.82,1.219B,1.337B
Mo,1/29/07,1420.62,1.251B,1.34B
,,,,
Fr,1/26/07,1422.18,1.256B,1.349B
Th,1/25/07,1423.9,1.449B,1.361B
We,1/24/07,1440.13,1.368B,1.375B
Tu,1/23/07,1427.99,1.331B,1.337B
Mo,1/22/07,1422.95,1.261B,1.294B
,,,,
Fr,1/19/07,1430.5,1.419B,1.26B
Th,1/18/07,1426.37,1.398B,1.206B
We,1/17/07,1430.62,1.354B,1.166B
Tu,1/16/07,1431.9,1.285B,1.148B
,,,,
Fr,1/12/07,1430.73,1.318B,1.135B
Th,1/11/07,1423.82,1.38B,1.132B
We,1/10/07,1414.85,1.342B,1.123B
Tu,1/9/07,1412.11,1.418B,1.158B
Mo,1/8/07,1412.84,1.265B,1.149B
,,,,
Fr,1/5/07,1409.71,1.389B,1.143B
Th,1/4/07,1418.34,1.435B,1.135B
We,1/3/07,1416.6,1.657B,1.111B
,,,,
Fr,12/29/06,1418.3,803.281M,1.077B
Th,12/28/06,1424.73,678.133M,1.106B
We,12/27/06,1426.84,759.523M,1.144B
Tu,12/26/06,1416.9,605.775M,1.176B
,,,,
Fr,12/22/06,1410.76,803.309M,1.215B
Th,12/21/06,1418.3,1.085B,1.249B
We,12/20/06,1423.53,1.082B,1.297B
Tu,12/19/06,1425.55,1.274B,1.308B
Mo,12/18/06,1422.48,1.242B,1.308B
,,,,
Fr,12/15/06,1427.09,1.872B,1.309B
Th,12/14/06,1425.49,1.283B,1.21B
We,12/13/06,1413.21,1.17B,1.194B
Tu,12/12/06,1411.56,1.272B,1.194B
Mo,12/11/06,1413.04,1.079B,1.187B
,,,,
Fr,12/8/06,1409.84,1.145B,1.203B
Th,12/7/06,1407.29,1.238B,1.211B
We,12/6/06,1412.9,1.253B,1.217B
Tu,12/5/06,1414.76,1.241B,1.22B
Mo,12/4/06,1409.12,1.191B,1.21B
,,,,
Fr,12/1/06,1396.71,1.299B,1.206B
Th,11/30/06,1400.63,1.808B,1.219B
We,11/29/06,1399.48,1.25B,1.191B
Tu,11/28/06,1386.72,1.278B,1.193B
Mo,11/27/06,1381.9,1.252B,1.186B
,,,,
Fr,11/24/06,1400.95,396.361M,1.18B
We,11/22/06,1406.09,1.037B,1.238B
Tu,11/21/06,1402.81,1.164B,1.26B
Mo,11/20/06,1400.5,1.173B,1.275B
,,,,
Fr,11/17/06,1401.2,1.323B,1.277B
Th,11/16/06,1399.76,1.258B,1.277B
We,11/15/06,1396.57,1.331B,1.284B
Tu,11/14/06,1393.22,1.305B,1.295B
Mo,11/13/06,1384.42,1.083B,1.3B
,,,,
Fr,11/10/06,1380.9,1.129B,1.315B
Th,11/9/06,1378.33,1.504B,1.337B
We,11/8/06,1385.72,1.38B,1.331B
Tu,11/7/06,1382.84,1.276B,1.336B
Mo,11/6/06,1379.78,1.176B,1.336B
,,,,
Fr,11/3/06,1364.3,1.16B,1.335B
Th,11/2/06,1367.34,1.278B,1.342B
We,11/1/06,1367.81,1.363B,1.348B
Tu,10/31/06,1377.94,1.385B,1.348B
Mo,10/30/06,1377.93,1.201B,1.34B
,,,,
Fr,10/27/06,1377.34,1.321B,1.328B
Th,10/26/06,1389.08,1.372B,1.327B
We,10/25/06,1382.22,1.499B,1.329B
Tu,10/24/06,1377.38,1.377B,1.329B
Mo,10/23/06,1377.02,1.3B,1.328B
,,,,
Fr,10/20/06,1368.6,1.466B,1.315B
Th,10/19/06,1366.96,1.417B,1.292B
We,10/18/06,1365.96,1.455B,1.28B
Tu,10/17/06,1364.05,1.272B,1.28B
Mo,10/16/06,1369.05,1.159B,1.291B
,,,,
Fr,10/13/06,1365.62,1.27B,1.31B
Th,10/12/06,1362.83,1.357B,1.304B
We,10/11/06,1349.95,1.365B,1.306B
Tu,10/10/06,1353.42,1.271B,1.313B
Mo,10/9/06,1350.66,1.013B,1.317B
,,,,
Fr,10/6/06,1349.58,1.308B,1.331B
Th,10/5/06,1353.22,1.407B,1.374B
We,10/4/06,1350.22,1.504B,1.361B
Tu,10/3/06,1334.11,1.358B,1.351B
Mo,10/2/06,1331.32,1.109B,1.359B
,,,,
Fr,9/29/06,1335.85,1.124B,1.372B
Th,9/28/06,1339.15,1.236B,1.367B
We,9/27/06,1336.59,1.451B,1.367B
Tu,9/26/06,1336.34,1.442B,1.349B
Mo,9/25/06,1326.37,1.431B,1.327B
,,,,
Fr,9/22/06,1314.78,1.182B,1.292B
Th,9/21/06,1318.03,1.394B,1.289B
We,9/20/06,1325.18,1.459B,1.266B
Tu,9/19/06,1318.31,1.333B,1.245B
Mo,9/18/06,1321.18,1.23B,1.219B
,,,,
Fr,9/15/06,1319.87,1.957B,1.194B
Th,9/14/06,1316.28,1.211B,1.129B
We,9/13/06,1318.07,1.347B,1.112B
Tu,9/12/06,1313.11,1.479B,1.091B
Mo,9/11/06,1299.54,1.299B,1.054B
,,,,
Fr,9/8/06,1298.92,1.052B,1.05B
Th,9/7/06,1294.02,1.242B,1.069B
We,9/6/06,1300.26,1.181B,1.078B
Tu,9/5/06,1313.25,1.104B,1.083B
,,,,
Fr,9/1/06,1311.01,915.792M,1.086B
Th,8/31/06,1303.82,1.125B,1.095B
We,8/30/06,1304.27,1.06B,1.101B
Tu,8/29/06,1304.28,1.136B,1.126B
Mo,8/28/06,1301.78,944.954M,1.136B
,,,,
Fr,8/25/06,1295.09,857.002M,1.145B
Th,8/24/06,1296.06,987.095M,1.18B
We,8/23/06,1292.99,947.688M,1.211B
Tu,8/22/06,1298.82,1.03B,1.239B
Mo,8/21/06,1297.52,922.963M,1.252B
,,,,
Fr,8/18/06,1302.3,1.249B,1.285B
Th,8/17/06,1297.48,1.332B,1.302B
We,8/16/06,1295.43,1.374B,1.326B
Tu,8/15/06,1285.58,1.256B,1.35B
Mo,8/14/06,1268.21,1.153B,1.373B
,,,,
Fr,8/11/06,1266.74,1.043B,1.397B
Th,8/10/06,1271.81,1.219B,1.467B
We,8/9/06,1265.95,1.443B,1.503B
Tu,8/8/06,1271.48,1.286B,1.541B
Mo,8/7/06,1275.77,1.082B,1.565B
,,,,
Fr,8/4/06,1279.36,1.38B,1.58B
Th,8/3/06,1280.27,1.445B,1.591B
We,8/2/06,1278.55,1.364B,1.609B
Tu,8/1/06,1270.92,1.239B,1.616B
Mo,7/31/06,1276.66,1.408B,1.64B
,,,,
Fr,7/28/06,1278.55,1.508B,1.627B
Th,7/27/06,1263.2,1.694B,1.617B
We,7/26/06,1268.4,1.732B,1.585B
Tu,7/25/06,1268.88,1.604B,1.552B
Mo,7/24/06,1260.91,1.514B,1.485B
,,,,
Fr,7/21/06,1240.29,2.093B,1.508B
Th,7/20/06,1249.13,1.752B,1.479B
We,7/19/06,1259.81,2.019B,1.451B
Tu,7/18/06,1236.86,1.634B,1.412B
Mo,7/17/06,1234.49,1.31B,1.378B
,,,,
Fr,7/14/06,1236.2,1.543B,1.377B
Th,7/13/06,1242.29,1.716B,1.365B
We,7/12/06,1258.6,1.474B,1.351B
Tu,7/11/06,1272.52,1.6B,1.341B
Mo,7/10/06,1267.34,1.204B,1.326B
,,,,
Fr,7/7/06,1265.48,1.372B,1.378B
Th,7/6/06,1274.08,1.209B,1.406B
We,7/5/06,1270.91,1.237B,1.445B
Mo,7/3/06,1280.19,595.232M,1.497B
,,,,
Fr,6/30/06,1270.2,1.857B,1.554B
Th,6/29/06,1272.87,1.671B,1.523B
We,6/28/06,1246,1.328B,1.563B
Tu,6/27/06,1239.2,1.427B,1.585B
Mo,6/26/06,1250.56,1.135B,1.604B
,,,,
Fr,6/23/06,1244.5,1.293B,1.617B
Th,6/22/06,1245.6,1.354B,1.627B
We,6/21/06,1252.2,1.509B,1.643B
Tu,6/20/06,1240.12,1.326B,1.664B
Mo,6/19/06,1240.14,1.374B,1.668B
,,,,
Fr,6/16/06,1251.54,1.979B,1.654B
Th,6/15/06,1256.16,1.794B,1.625B
We,6/14/06,1230.04,1.791B,1.638B
Tu,6/13/06,1223.69,2.024B,1.634B
Mo,6/12/06,1236.4,1.446B,1.615B
,,,,
Fr,6/9/06,1252.3,1.389B,1.66B
Th,6/8/06,1257.93,2.284B,1.678B
We,6/7/06,1256.15,1.645B,1.655B
Tu,6/6/06,1263.85,1.717B,1.649B
Mo,6/5/06,1265.29,1.336B,1.64B
,,,,
Fr,6/2/06,1288.22,1.442B,1.663B
Th,6/1/06,1285.71,1.587B,1.683B
We,5/31/06,1270.09,1.822B,1.677B
Tu,5/30/06,1259.84,1.383B,1.653B
,,,,
Fr,5/26/06,1280.16,1.168B,1.659B
Th,5/25/06,1272.88,1.548B,1.685B
We,5/24/06,1258.57,1.983B,1.686B
Tu,5/23/06,1256.58,1.73B,1.665B
Mo,5/22/06,1262.07,1.749B,1.655B
,,,,
Fr,5/19/06,1267.03,2.113B,1.646B
Th,5/18/06,1261.81,1.668B,1.643B
We,5/17/06,1270.32,1.931B,1.667B
Tu,5/16/06,1292.08,1.554B,1.648B
Mo,5/15/06,1294.5,1.579B,1.656B
,,,,
Fr,5/12/06,1291.24,1.686B,1.647B
Th,5/11/06,1305.92,1.743B,1.656B
We,5/10/06,1322.85,1.493B,1.655B
Tu,5/9/06,1325.14,1.473B,1.665B
Mo,5/8/06,1324.66,1.472B,1.685B
,,,,
Fr,5/5/06,1325.76,1.558B,1.669B
Th,5/4/06,1312.25,1.562B,1.642B
We,5/3/06,1307.85,1.671B,1.621B
Tu,5/2/06,1313.21,1.569B,1.612B
Mo,5/1/06,1305.19,1.617B,1.592B
,,,,
Fr,4/28/06,1310.61,2.065B,1.578B
Th,4/27/06,1309.72,2.035B,1.542B
We,4/26/06,1305.41,1.644B,1.511B
